"","airlineId","year","month","type","NormalizedDelay","count"
"71183",19790,1992,1,0,3.9999287,56039
"71184",19790,1992,10,0,3.9999285,55855
"71185",19790,1992,11,0,3.9999237,52403
"71186",19790,1992,12,0,3.9999263,54236
"71187",19790,1992,2,0,3.9999247,53105
"71188",19790,1992,3,0,3.9999297,56967
"71189",19790,1992,4,0,3.9999275,55236
"71190",19790,1992,5,0,3.999929,56346
"71191",19790,1992,6,0,3.9999266,54528
"71192",19790,1992,7,0,3.9999282,55815
"71193",19790,1992,8,0,3.9999285,56015
"71194",19790,1992,9,0,3.9999259,53976
"71195",19790,1993,1,0,3.999927,54857
"71196",19790,1993,10,0,3.9999273,55026
"71197",19790,1993,11,0,3.9999237,52392
"71198",19790,1993,12,0,3.9999266,54489
"71199",19790,1993,2,0,3.99992,49904
"71200",19790,1993,3,0,3.9999259,54004
"71201",19790,1993,4,0,3.9999266,54509
"71202",19790,1993,5,0,3.9999273,55082
"71203",19790,1993,6,0,3.999926,54033
"71204",19790,1993,7,0,3.9999278,55415
"71205",19790,1993,8,0,3.9999287,56131
"71206",19790,1993,9,0,3.9999247,53143
"71207",19790,1994,1,0,3.9999251,53347
"71208",19790,1994,10,0,3.9999273,54991
"71209",19790,1994,11,0,3.9999237,52443
"71210",19790,1994,12,0,3.9999268,54613
"71211",19790,1994,2,0,3.999918,48756
"71212",19790,1994,3,0,3.9999278,55375
"71213",19790,1994,4,0,3.9999251,53457
"71214",19790,1994,5,0,3.9999273,55058
"71215",19790,1994,6,0,3.9999251,53475
"71216",19790,1994,7,0,3.9999266,54454
"71217",19790,1994,8,0,3.9999278,55419
"71218",19790,1994,9,0,3.9999244,52886
"71219",19790,1995,1,0,3.999929,56378
"71220",19790,1995,10,0,3.9999287,56117
"71221",19790,1995,11,0,3.9999247,53059
"71222",19790,1995,12,0,3.9999301,57284
"71223",19790,1995,2,0,3.999921,50655
"71224",19790,1995,3,0,3.9999297,56882
"71225",19790,1995,4,0,3.999927,54836
"71226",19790,1995,5,0,3.9999282,55693
"71227",19790,1995,6,0,3.9999268,54693
"71228",19790,1995,7,0,3.9999282,55755
"71229",19790,1995,8,0,3.999929,56354
"71230",19790,1995,9,0,3.9999256,53810
"71231",19790,1996,1,0,3.9999282,55803
"71232",19790,1996,10,0,3.9999342,60751
"71233",19790,1996,11,0,3.9999313,58254
"71234",19790,1996,12,0,3.999935,61417
"71235",19790,1996,2,0,3.9999254,53621
"71236",19790,1996,3,0,3.9999318,58679
"71237",19790,1996,4,0,3.9999294,56769
"71238",19790,1996,5,0,3.9999318,58726
"71239",19790,1996,6,0,3.9999309,57787
"71240",19790,1996,7,0,3.999932,58880
"71241",19790,1996,8,0,3.999933,59656
"71242",19790,1996,9,0,3.9999304,57393
"71243",19790,1997,1,0,3.9999352,61738
"71244",19790,1997,10,0,3.9999373,63723
"71245",19790,1997,11,0,3.9999342,60823
"71246",19790,1997,12,0,3.9999366,62983
"71247",19790,1997,2,0,3.9999292,56411
"71248",19790,1997,3,0,3.999936,62623
"71249",19790,1997,4,0,3.999934,60641
"71250",19790,1997,5,0,3.9999363,62726
"71251",19790,1997,6,0,3.9999354,61844
"71252",19790,1997,7,0,3.999937,63615
"71253",19790,1997,8,0,3.9999373,63756
"71254",19790,1997,9,0,3.9999352,61672
"71255",19790,1998,1,0,3.9999363,62827
"71256",19790,1998,10,0,3.9999359,62254
"71257",19790,1998,11,0,3.9999335,60029
"71258",19790,1998,12,0,3.9999366,63006
"71259",19790,1998,2,0,3.9999292,56395
"71260",19790,1998,3,0,3.999937,63665
"71261",19790,1998,4,0,3.9999344,61073
"71262",19790,1998,5,0,3.9999366,62963
"71263",19790,1998,6,0,3.999934,60646
"71264",19790,1998,7,0,3.9999363,62848
"71265",19790,1998,8,0,3.9999368,63220
"71266",19790,1998,9,0,3.999934,60488
"71267",19790,1999,1,0,3.9999347,61196
"71268",19790,1999,10,0,3.9999366,62993
"71269",19790,1999,11,0,3.9999342,60695
"71270",19790,1999,12,0,3.999936,62684
"71271",19790,1999,2,0,3.99993,57152
"71272",19790,1999,3,0,3.9999363,62845
"71273",19790,1999,4,0,3.9999352,61628
"71274",19790,1999,5,0,3.999936,62528
"71275",19790,1999,6,0,3.999935,61497
"71276",19790,1999,7,0,3.999936,62596
"71277",19790,1999,8,0,3.9999368,63206
"71278",19790,1999,9,0,3.9999335,60059
"71279",19790,2000,1,0,3.9999337,60315
"71280",19790,2000,10,0,3.9999366,63163
"71281",19790,2000,11,0,3.999933,59608
"71282",19790,2000,12,0,3.999929,56317
"71283",19790,2000,2,0,3.9999297,56923
"71284",19790,2000,3,0,3.9999373,63888
"71285",19790,2000,4,0,3.9999347,61172
"71286",19790,2000,5,0,3.9999354,61870
"71287",19790,2000,6,0,3.9999335,60231
"71288",19790,2000,7,0,3.9999344,61088
"71289",19790,2000,8,0,3.999936,62585
"71290",19790,2000,9,0,3.9999328,59472
"71291",19790,2001,1,0,3.999934,60552
"71292",19790,2001,10,0,3.9999194,49604
"71293",19790,2001,11,0,3.9999182,48949
"71294",19790,2001,12,0,3.9999223,51401
"71295",19790,2001,2,0,3.9999256,53841
"71296",19790,2001,3,0,3.999933,59652
"71297",19790,2001,4,0,3.9999323,58992
"71298",19790,2001,5,0,3.9999335,60137
"71299",19790,2001,6,0,3.999931,57981
"71300",19790,2001,7,0,3.9999337,60250
"71301",19790,2001,8,0,3.999934,60672
"71302",19790,2001,9,0,3.9999132,46098
"71303",19790,2002,1,0,3.9999218,51138
"71304",19790,2002,10,0,3.9999218,51131
"71305",19790,2002,11,0,3.9999168,48136
"71306",19790,2002,12,0,3.999918,48792
"71307",19790,2002,2,0,3.9999151,47094
"71308",19790,2002,3,0,3.9999244,52943
"71309",19790,2002,4,0,3.9999223,51432
"71310",19790,2002,5,0,3.9999235,52330
"71311",19790,2002,6,0,3.9999225,51585
"71312",19790,2002,7,0,3.9999242,52822
"71313",19790,2002,8,0,3.9999251,53469
"71314",19790,2002,9,0,3.999917,48185
"71315",19790,2003,1,0,3.9999197,49841
"71316",19790,2003,10,0,3.9999182,48944
"71317",19790,2003,11,0,3.9999146,46879
"71318",19790,2003,12,0,3.999917,48194
"71319",19790,2003,2,0,3.999907,42974
"71320",19790,2003,3,0,3.9999175,48547
"71321",19790,2003,4,0,3.999909,43965
"71322",19790,2003,5,0,3.9999104,44566
"71323",19790,2003,6,0,3.9999132,46047
"71324",19790,2003,7,0,3.9999154,47308
"71325",19790,2003,8,0,3.9999168,48068
"71326",19790,2003,9,0,3.999914,46411
"71327",19790,2004,1,0,3.9999168,48115
"71328",19790,2004,10,0,3.9999204,50207
"71329",19790,2004,11,0,3.999917,48189
"71330",19790,2004,12,0,3.9999192,49473
"71331",19790,2004,2,0,3.9999135,46263
"71332",19790,2004,3,0,3.999921,50742
"71333",19790,2004,4,0,3.999919,49358
"71334",19790,2004,5,0,3.9999204,50266
"71335",19790,2004,6,0,3.9999194,49610
"71336",19790,2004,7,0,3.9999206,50382
"71337",19790,2004,8,0,3.9999206,50452
"71338",19790,2004,9,0,3.9999123,45645
"71339",19790,2005,1,0,3.9999166,47970
"71340",19790,2005,10,0,3.9999108,44904
"71341",19790,2005,11,0,3.9999063,42705
"71342",19790,2005,12,0,3.9999018,40705
"71343",19790,2005,2,0,3.999918,48794
"71344",19790,2005,3,0,3.9999254,53635
"71345",19790,2005,4,0,3.9999223,51399
"71346",19790,2005,5,0,3.9999242,52760
"71347",19790,2005,6,0,3.99992,49989
"71348",19790,2005,7,0,3.999921,50663
"71349",19790,2005,8,0,3.9999213,50840
"71350",19790,2005,9,0,3.9999075,43191
"71351",19790,2006,1,0,3.9999008,40284
"71352",19790,2006,10,0,3.9998934,37532
"71353",19790,2006,11,0,3.9998896,36247
"71354",19790,2006,12,0,3.9998891,36113
"71355",19790,2006,2,0,3.9998884,35861
"71356",19790,2006,3,0,3.9999034,41410
"71357",19790,2006,4,0,3.9998963,38588
"71358",19790,2006,5,0,3.9998937,37614
"71359",19790,2006,6,0,3.999893,37338
"71360",19790,2006,7,0,3.9998946,37991
"71361",19790,2006,8,0,3.999896,38474
"71362",19790,2006,9,0,3.9998872,35501
"71363",19790,2007,1,0,3.9998858,35046
"71364",19790,2007,10,0,3.9998927,37273
"71365",19790,2007,11,0,3.9998877,35600
"71366",19790,2007,12,0,3.9998858,35022
"71367",19790,2007,2,0,3.999873,31499
"71368",19790,2007,3,0,3.999891,36679
"71369",19790,2007,4,0,3.9998858,35012
"71370",19790,2007,5,0,3.999886,35092
"71371",19790,2007,6,0,3.9998887,35930
"71372",19790,2007,7,0,3.9998927,37286
"71373",19790,2007,8,0,3.9998932,37423
"71374",19790,2007,9,0,3.9998863,35139
"71375",19790,2008,1,0,3.999882,33906
"71376",19790,2008,10,0,3.999886,35132
"71377",19790,2008,11,0,3.9998806,33474
"71378",19790,2008,12,0,3.999879,33050
"71379",19790,2008,2,0,3.999877,32503
"71380",19790,2008,3,0,3.9998877,35652
"71381",19790,2008,4,0,3.9998813,33666
"71382",19790,2008,5,0,3.9998798,33304
"71383",19790,2008,6,0,3.9998832,34212
"71384",19790,2008,7,0,3.9998858,35018
"71385",19790,2008,8,0,3.9998837,34402
"71386",19790,2008,9,0,3.9998782,32815
"71387",19790,2009,1,0,3.9998767,32467
"71388",19790,2009,10,0,3.9998803,33434
"71389",19790,2009,11,0,3.9998772,32590
"71390",19790,2009,12,0,3.9998736,31647
"71391",19790,2009,2,0,3.9998646,29527
"71392",19790,2009,3,0,3.9998772,32595
"71393",19790,2009,4,0,3.999874,31752
"71394",19790,2009,5,0,3.9998753,32090
"71395",19790,2009,6,0,3.9998758,32178
"71396",19790,2009,7,0,3.9998822,33986
"71397",19790,2009,8,0,3.9998827,34121
"71398",19790,2009,9,0,3.9998744,31812
"71399",19790,2010,1,0,3.9999225,51634
"71400",19790,2010,10,0,3.999931,58058
"71401",19790,2010,11,0,3.9999275,55140
"71402",19790,2010,12,0,3.9999256,53771
"71403",19790,2010,2,0,3.9999127,45855
"71404",19790,2010,3,0,3.9999266,54548
"71405",19790,2010,4,0,3.9999263,54226
"71406",19790,2010,5,0,3.9999285,55844
"71407",19790,2010,6,0,3.999931,58029
"71408",19790,2010,7,0,3.9999325,59229
"71409",19790,2010,8,0,3.9999332,59961
"71410",19790,2010,9,0,3.9999294,56628
"71411",19790,2011,1,0,3.9999223,51419
"71412",19790,2011,10,0,3.999929,56372
"71413",19790,2011,11,0,3.9999251,53403
"71414",19790,2011,12,0,3.9999244,52871
"71415",19790,2011,2,0,3.9999168,48021
"71416",19790,2011,3,0,3.9999306,57624
"71417",19790,2011,4,0,3.9999275,55249
"71418",19790,2011,5,0,3.9999306,57712
"71419",19790,2011,6,0,3.9999316,58396
"71420",19790,2011,7,0,3.9999344,61113
"71421",19790,2011,8,0,3.999933,59619
"71422",19790,2011,9,0,3.9999266,54449
"71423",19790,2012,1,0,3.999921,50707
"71424",19790,2012,10,0,3.9999304,57549
"71425",19790,2012,11,0,3.9999268,54723
"71426",19790,2012,12,0,3.9999242,52752
"71427",19790,2012,2,0,3.9999166,47961
"71428",19790,2012,3,0,3.9999282,55708
"71429",19790,2012,4,0,3.9999268,54716
"71430",19790,2012,5,0,3.999929,56298
"71431",19790,2012,6,0,3.9999313,58212
"71432",19790,2012,7,0,3.999934,60504
"71433",19790,2012,8,0,3.9999347,61193
"71434",19790,2012,9,0,3.9999287,56047
"71435",19790,2013,1,0,3.9999235,52217
"71436",19790,2013,10,0,3.9999337,60345
"71437",19790,2013,11,0,3.999929,56260
"71438",19790,2013,12,0,3.999928,55538
"71439",19790,2013,2,0,3.9999166,47960
"71440",19790,2013,3,0,3.999931,58114
"71441",19790,2013,4,0,3.99993,57013
"71442",19790,2013,5,0,3.9999316,58433
"71443",19790,2013,6,0,3.9999337,60313
"71444",19790,2013,7,0,3.9999368,63202
"71445",19790,2013,8,0,3.999937,63645
"71446",19790,2013,9,0,3.99993,57142
"71447",19790,2014,1,0,3.9999223,51427
"71448",19790,2014,10,0,3.9999378,64354
"71449",19790,2014,11,0,3.9999347,61231
"71450",19790,2014,12,0,3.9999342,60797
"71451",19790,2014,2,0,3.9999154,47234
"71452",19790,2014,3,0,3.9999347,61195
"71453",19790,2014,4,0,3.9999332,59961
"71454",19790,2014,5,0,3.9999354,61823
"71455",19790,2014,6,0,3.999937,63526
"71456",19790,2014,7,0,3.9999394,66168
"71457",19790,2014,8,0,3.9999397,66235
"71458",19790,2014,9,0,3.9999344,61090
"71459",19790,2015,1,0,3.9999316,58534
"71460",19790,2015,10,0,3.9999418,68864
"71461",19790,2015,2,0,3.9999263,54304
"71462",19790,2015,3,0,3.9999409,67586
"71463",19790,2015,4,0,3.9999394,66053
"71464",19790,2015,5,0,3.9999413,68229
"71465",19790,2015,6,0,3.9999433,70624
"71466",19790,2015,7,0,3.9999459,74023
"71467",19790,2015,8,0,3.999946,74195
"71468",19790,2015,9,0,3.9999394,65927
"71469",19805,1987,12,0,3.9998593,28438
"71470",19805,1988,1,0,3.9998603,28622
"71471",19805,1988,10,0,3.9998744,31853
"71472",19805,1988,11,0,3.999866,29846
"71473",19805,1988,12,0,3.9998744,31836
"71474",19805,1988,2,0,3.9998503,26718
"71475",19805,1988,3,0,3.9998662,29880
"71476",19805,1988,4,0,3.9998622,29010
"71477",19805,1988,5,0,3.999866,29829
"71478",19805,1988,6,0,3.999863,29162
"71479",19805,1988,7,0,3.9998684,30417
"71480",19805,1988,8,0,3.9998682,30366
"71481",19805,1988,9,0,3.9998662,29880
"71482",19805,1989,1,0,3.9998744,31824
"71483",19805,1989,10,0,3.9998667,29991
"71484",19805,1989,11,0,3.9998589,28332
"71485",19805,1989,12,0,3.9998648,29583
"71486",19805,1989,2,0,3.999855,27575
"71487",19805,1989,3,0,3.9998727,31442
"71488",19805,1989,4,0,3.999872,31232
"71489",19805,1989,5,0,3.9998748,31948
"71490",19805,1989,6,0,3.9998717,31161
"71491",19805,1989,7,0,3.9998674,30165
"71492",19805,1989,8,0,3.9998655,29771
"71493",19805,1989,9,0,3.9998622,29019
"71494",19805,1990,1,0,3.9998686,30450
"71495",19805,1990,10,0,3.9998677,30239
"71496",19805,1990,11,0,3.9998581,28201
"71497",19805,1990,12,0,3.999858,28140
"71498",19805,1990,2,0,3.999845,25805
"71499",19805,1990,3,0,3.9998665,29981
"71500",19805,1990,4,0,3.9998627,29113
"71501",19805,1990,5,0,3.9998674,30188
"71502",19805,1990,6,0,3.9998617,28913
"71503",19805,1990,7,0,3.999864,29434
"71504",19805,1990,8,0,3.999864,29422
"71505",19805,1990,9,0,3.9998608,28748
"71506",19805,1991,1,0,3.99985,26691
"71507",19805,1991,10,0,3.9998708,30969
"71508",19805,1991,11,0,3.9998624,29087
"71509",19805,1991,12,0,3.9998732,31535
"71510",19805,1991,2,0,3.9998302,23554
"71511",19805,1991,3,0,3.9998586,28296
"71512",19805,1991,4,0,3.9998634,29289
"71513",19805,1991,5,0,3.9998698,30740
"71514",19805,1991,6,0,3.9998686,30423
"71515",19805,1991,7,0,3.999873,31486
"71516",19805,1991,8,0,3.9998734,31614
"71517",19805,1991,9,0,3.999866,29855
"71518",19805,1992,1,0,3.999874,31753
"71519",19805,1992,10,0,3.9998837,34380
"71520",19805,1992,11,0,3.9998746,31875
"71521",19805,1992,12,0,3.9998791,33086
"71522",19805,1992,2,0,3.9998643,29481
"71523",19805,1992,3,0,3.9998708,30947
"71524",19805,1992,4,0,3.999872,31257
"71525",19805,1992,5,0,3.999877,32500
"71526",19805,1992,6,0,3.9998782,32807
"71527",19805,1992,7,0,3.9998827,34131
"71528",19805,1992,8,0,3.9998825,34031
"71529",19805,1992,9,0,3.999879,33052
"71530",19805,1993,1,0,3.999877,32525
"71531",19805,1993,10,0,3.9998674,30160
"71532",19805,1993,11,0,3.9998538,27386
"71533",19805,1993,12,0,3.9998648,29576
"71534",19805,1993,2,0,3.999866,29858
"71535",19805,1993,3,0,3.99988,33333
"71536",19805,1993,4,0,3.999881,33596
"71537",19805,1993,5,0,3.9998863,35203
"71538",19805,1993,6,0,3.9998815,33771
"71539",19805,1993,7,0,3.9998746,31918
"71540",19805,1993,8,0,3.9998727,31441
"71541",19805,1993,9,0,3.9998665,29934
"71542",19805,1994,1,0,3.9998474,26202
"71543",19805,1994,10,0,3.9998562,27804
"71544",19805,1994,11,0,3.999846,25990
"71545",19805,1994,12,0,3.999853,27192
"71546",19805,1994,2,0,3.9998336,24041
"71547",19805,1994,3,0,3.9998608,28750
"71548",19805,1994,4,0,3.9998565,27867
"71549",19805,1994,5,0,3.9998617,28926
"71550",19805,1994,6,0,3.9998553,27624
"71551",19805,1994,7,0,3.9998586,28287
"71552",19805,1994,8,0,3.9998615,28860
"71553",19805,1994,9,0,3.9998527,27150
"71554",19805,1995,1,0,3.9998548,27542
"71555",19805,1995,10,0,3.9998431,25490
"71556",19805,1995,11,0,3.9996324,10883
"71557",19805,1995,12,0,3.9994278,6990
"71558",19805,1995,2,0,3.999839,24851
"71559",19805,1995,3,0,3.9998214,22411
"71560",19805,1995,4,0,3.999849,26496
"71561",19805,1995,5,0,3.9998443,25693
"71562",19805,1995,6,0,3.9998422,25345
"71563",19805,1995,7,0,3.999845,25828
"71564",19805,1995,8,0,3.999661,11796
"71565",19805,1995,9,0,3.999836,24380
"71566",19805,1996,10,0,3.9998286,23337
"71567",19805,1996,11,0,3.9998226,22562
"71568",19805,1996,12,0,3.9996333,10909
"71569",19805,1996,2,0,3.9998233,22634
"71570",19805,1996,3,0,3.9998376,24625
"71571",19805,1996,4,0,3.9998348,24222
"71572",19805,1996,5,0,3.9998336,24052
"71573",19805,1996,6,0,3.9998336,24037
"71574",19805,1996,7,0,3.9998388,24829
"71575",19805,1996,8,0,3.999842,25296
"71576",19805,1996,9,0,3.9998085,20894
"71577",19805,1997,10,0,3.9998343,24141
"71578",19805,1997,11,0,3.999825,22864
"71579",19805,1997,2,0,3.9998162,21751
"71580",19805,1997,3,0,3.999837,24537
"71581",19805,1997,4,0,3.999833,23980
"71582",19805,1997,5,0,3.9998386,24784
"71583",19805,1997,6,0,3.9998205,22270
"71584",19805,1997,7,0,3.9998372,24550
"71585",19805,1997,8,0,3.999838,24711
"71586",19805,1997,9,0,3.9998286,23331
"71587",19805,1998,10,0,3.9998412,25204
"71588",19805,1998,11,0,3.9998236,22660
"71589",19805,1998,12,0,3.9996862,12751
"71590",19805,1998,2,0,3.9998014,20131
"71591",19805,1998,3,0,3.999833,23959
"71592",19805,1998,4,0,3.9998312,23706
"71593",19805,1998,5,0,3.999834,24088
"71594",19805,1998,6,0,3.9998243,22754
"71595",19805,1998,7,0,3.9998379,24686
"71596",19805,1998,8,0,3.9998374,24583
"71597",19805,1998,9,0,3.9998362,24431
"71598",19805,1999,1,0,3.9998288,23379
"71599",19805,1999,10,0,3.9997854,18650
"71600",19805,1999,11,0,3.996124,1032
"71601",19805,1999,12,0,3.9998653,29676
"71602",19805,1999,2,0,3.9998024,20232
"71603",19805,1999,3,0,3.99979,19051
"71604",19805,1999,4,0,3.9998362,24410
"71605",19805,1999,5,0,3.9998412,25184
"71606",19805,1999,6,0,3.9998367,24498
"71607",19805,1999,7,0,3.9998436,25592
"71608",19805,1999,8,0,3.9998498,26621
"71609",19805,1999,9,0,3.9997423,15515
"71610",19805,2000,1,0,3.9998596,28473
"71611",19805,2000,10,0,3.9998722,31299
"71612",19805,2000,11,0,3.9998708,30945
"71613",19805,2000,12,0,3.9998667,29991
"71614",19805,2000,2,0,3.999854,27429
"71615",19805,2000,3,0,3.9998686,30463
"71616",19805,2000,4,0,3.9998636,29329
"71617",19805,2000,5,0,3.9998674,30178
"71618",19805,2000,6,0,3.999865,29660
"71619",19805,2000,7,0,3.9998727,31392
"71620",19805,2000,8,0,3.9998736,31644
"71621",19805,2000,9,0,3.9998586,28291
"71622",19805,2001,1,0,3.999874,31785
"71623",19805,2001,10,0,3.9998503,26733
"71624",19805,2001,11,0,3.999845,25799
"71625",19805,2001,12,0,3.9998512,26907
"71626",19805,2001,2,0,3.9998593,28442
"71627",19805,2001,3,0,3.9998734,31572
"71628",19805,2001,4,0,3.999873,31449
"71629",19805,2001,5,0,3.9998775,32641
"71630",19805,2001,6,0,3.999873,31490
"71631",19805,2001,7,0,3.9998794,33159
"71632",19805,2001,8,0,3.9998791,33095
"71633",19805,2001,9,0,3.9998202,22265
"71634",19805,2002,1,0,3.9998524,27113
"71635",19805,2002,10,0,3.9998653,29680
"71636",19805,2002,11,0,3.999856,27785
"71637",19805,2002,12,0,3.9998581,28190
"71638",19805,2002,2,0,3.999839,24870
"71639",19805,2002,3,0,3.9998589,28357
"71640",19805,2002,4,0,3.9998612,28819
"71641",19805,2002,5,0,3.9998674,30167
"71642",19805,2002,6,0,3.9998622,29030
"71643",19805,2002,7,0,3.9998717,31211
"71644",19805,2002,8,0,3.9998705,30901
"71645",19805,2002,9,0,3.999861,28757
"71646",19805,2003,1,0,3.9998538,27351
"71647",19805,2003,10,0,3.9998446,25729
"71648",19805,2003,11,0,3.999849,26500
"71649",19805,2003,12,0,3.9998565,27854
"71650",19805,2003,2,0,3.9998288,23369
"71651",19805,2003,3,0,3.99985,26686
"71652",19805,2003,4,0,3.9998431,25506
"71653",19805,2003,5,0,3.999842,25296
"71654",19805,2003,6,0,3.9998426,25402
"71655",19805,2003,7,0,3.999849,26499
"71656",19805,2003,8,0,3.9998472,26187
"71657",19805,2003,9,0,3.999838,24712
"71658",19805,2004,1,0,3.9998536,27310
"71659",19805,2004,10,0,3.999849,26511
"71660",19805,2004,11,0,3.9998415,25226
"71661",19805,2004,12,0,3.9998496,26573
"71662",19805,2004,2,0,3.9998493,26541
"71663",19805,2004,3,0,3.9998603,28644
"71664",19805,2004,4,0,3.9998572,28020
"71665",19805,2004,5,0,3.9998538,27381
"71666",19805,2004,6,0,3.9998558,27744
"71667",19805,2004,7,0,3.9998581,28179
"71668",19805,2004,8,0,3.999858,28141
"71669",19805,2004,9,0,3.9998348,24214
"71670",19805,2005,1,0,3.9998386,24797
"71671",19805,2005,10,0,3.9998238,22712
"71672",19805,2005,11,0,3.9998252,22899
"71673",19805,2005,12,0,3.999828,23279
"71674",19805,2005,2,0,3.9998274,23185
"71675",19805,2005,3,0,3.9998467,26077
"71676",19805,2005,4,0,3.999837,24540
"71677",19805,2005,5,0,3.99984,25016
"71678",19805,2005,6,0,3.9998376,24635
"71679",19805,2005,7,0,3.9998424,25380
"71680",19805,2005,8,0,3.9998388,24833
"71681",19805,2005,9,0,3.9998233,22627
"71682",19805,2006,1,0,3.9998271,23139
"71683",19805,2006,10,0,3.9998138,21475
"71684",19805,2006,11,0,3.999808,20829
"71685",19805,2006,12,0,3.9998147,21585
"71686",19805,2006,2,0,3.9998095,20998
"71687",19805,2006,3,0,3.999834,24089
"71688",19805,2006,4,0,3.9998212,22378
"71689",19805,2006,5,0,3.9998252,22879
"71690",19805,2006,6,0,3.9998205,22272
"71691",19805,2006,7,0,3.9998226,22547
"71692",19805,2006,8,0,3.9998243,22749
"71693",19805,2006,9,0,3.9998083,20872
"71694",19805,2007,1,0,3.9998207,22322
"71695",19805,2007,10,0,3.9998136,21456
"71696",19805,2007,11,0,3.9998062,20640
"71697",19805,2007,12,0,3.9998066,20681
"71698",19805,2007,2,0,3.9997933,19350
"71699",19805,2007,3,0,3.999818,21980
"71700",19805,2007,4,0,3.9998076,20789
"71701",19805,2007,5,0,3.999815,21608
"71702",19805,2007,6,0,3.9998043,20445
"71703",19805,2007,7,0,3.9998126,21341
"71704",19805,2007,8,0,3.9998128,21366
"71705",19805,2007,9,0,3.9998055,20554
"71706",19805,2008,1,0,3.9998076,20796
"71707",19805,2008,10,0,3.999792,19250
"71708",19805,2008,11,0,3.9997687,17296
"71709",19805,2008,12,0,3.9997742,17722
"71710",19805,2008,2,0,3.9997869,18759
"71711",19805,2008,3,0,3.9998076,20789
"71712",19805,2008,4,0,3.999798,19813
"71713",19805,2008,5,0,3.9998114,21222
"71714",19805,2008,6,0,3.9997995,19959
"71715",19805,2008,7,0,3.9998078,20807
"71716",19805,2008,8,0,3.999808,20832
"71717",19805,2008,9,0,3.9997842,18531
"71718",19805,2009,1,0,3.9997773,17958
"71719",19805,2009,10,0,3.9997654,17057
"71720",19805,2009,11,0,3.9997582,16541
"71721",19805,2009,12,0,3.9997697,17376
"71722",19805,2009,2,0,3.9997542,16272
"71723",19805,2009,3,0,3.9997792,18123
"71724",19805,2009,4,0,3.9997683,17268
"71725",19805,2009,5,0,3.9997742,17708
"71726",19805,2009,6,0,3.9997659,17079
"71727",19805,2009,7,0,3.999774,17694
"71728",19805,2009,8,0,3.9997733,17644
"71729",19805,2009,9,0,3.999757,16465
"71730",19805,2010,1,0,3.9997728,17613
"71731",19805,2010,10,0,3.9997582,16545
"71732",19805,2010,11,0,3.999754,16252
"71733",19805,2010,12,0,3.9997637,16933
"71734",19805,2010,2,0,3.9997432,15583
"71735",19805,2010,3,0,3.9997785,18061
"71736",19805,2010,4,0,3.9997628,16864
"71737",19805,2010,5,0,3.999767,17165
"71738",19805,2010,6,0,3.9997566,16426
"71739",19805,2010,7,0,3.9997702,17399
"71740",19805,2010,8,0,3.9997685,17278
"71741",19805,2010,9,0,3.999751,16070
"71742",19805,2011,1,0,3.9997659,17082
"71743",19805,2011,10,0,3.9997554,16351
"71744",19805,2011,11,0,3.9997418,15485
"71745",19805,2011,12,0,3.9997506,16046
"71746",19805,2011,2,0,3.9997382,15286
"71747",19805,2011,3,0,3.9997716,17507
"71748",19805,2011,4,0,3.999763,16878
"71749",19805,2011,5,0,3.999766,17095
"71750",19805,2011,6,0,3.9997609,16720
"71751",19805,2011,7,0,3.9997704,17429
"71752",19805,2011,8,0,3.9997602,16682
"71753",19805,2011,9,0,3.99975,15992
"71754",19805,2012,1,0,3.9997537,16235
"71755",19805,2012,10,0,3.9997404,15411
"71756",19805,2012,11,0,3.999744,15627
"71757",19805,2012,12,0,3.9997613,16762
"71758",19805,2012,2,0,3.9997437,15604
"71759",19805,2012,3,0,3.9997635,16916
"71760",19805,2012,4,0,3.9997554,16354
"71761",19805,2012,5,0,3.9997606,16716
"71762",19805,2012,6,0,3.999751,16066
"71763",19805,2012,7,0,3.9997609,16734
"71764",19805,2012,8,0,3.9997554,16347
"71765",19805,2012,9,0,3.9997363,15175
"71766",19805,2013,1,0,3.999759,16589
"71767",19805,2013,10,0,3.9997668,17146
"71768",19805,2013,11,0,3.999759,16592
"71769",19805,2013,12,0,3.9997728,17611
"71770",19805,2013,2,0,3.9997315,14895
"71771",19805,2013,3,0,3.999765,17016
"71772",19805,2013,4,0,3.9997566,16435
"71773",19805,2013,5,0,3.9997678,17231
"71774",19805,2013,6,0,3.9997644,16989
"71775",19805,2013,7,0,3.9997737,17678
"71776",19805,2013,8,0,3.9997747,17745
"71777",19805,2013,9,0,3.9997504,16024
"71778",19805,2014,1,0,3.9997573,16475
"71779",19805,2014,10,0,3.9997673,17184
"71780",19805,2014,11,0,3.9997659,17091
"71781",19805,2014,12,0,3.9997795,18142
"71782",19805,2014,2,0,3.9997349,15088
"71783",19805,2014,3,0,3.9997716,17504
"71784",19805,2014,4,0,3.9997568,16447
"71785",19805,2014,5,0,3.999763,16881
"71786",19805,2014,6,0,3.9997637,16929
"71787",19805,2014,7,0,3.999775,17767
"71788",19805,2014,8,0,3.9997685,17274
"71789",19805,2014,9,0,3.9997425,15532
"71790",19805,2015,1,0,3.999769,17316
"71791",19805,2015,10,0,3.9999192,49432
"71792",19805,2015,2,0,3.999742,15501
"71793",19805,2015,3,0,3.9997861,18698
"71794",19805,2015,4,0,3.9997892,18976
"71795",19805,2015,5,0,3.9997892,18971
